b,C_main,C_treat_HT,C_treat_HTCT,C_cont_recept,C_mki67,C_imm_sig,C_imm_cyt,C_imm_pdl1,C_mki67_imm,C_cox6
74,0.6482772299671313,0.6477752950891339,0.6434319392496883,0.6454315830378394,0.6682372370913683,0.6453101471802594,0.6463302083839316,0.6490746587652402,0.6667881025242467,0.6472085944204271
75,0.6488933274873744,0.6450812750686088,0.6507892044624154,0.6508988161933064,0.6584579659310502,0.6539111089459411,0.6543820334193988,0.6482681346519219,0.6587340251051461,0.6484224030139166
76,0.6600418923562814,0.6450686478260158,0.6384902387537024,0.660491907902273,0.6752851462141419,0.6652047979839304,0.6659248228575169,0.6592809569785139,0.6798671226824199,0.6604100868939109
77,0.6637627389282863,0.6581349113167082,0.6505893955760109,0.6634183377948935,0.6824699823103054,0.6643028225238341,0.6651638253573162,0.6629017360948043,0.6831431299801186,0.6575322093332707
78,0.666413953035807,0.6467225609756098,0.6494145692786715,0.6756048910223145,0.6857080306175403,0.6718831084587442,0.6732615464452517,0.6664423326414115,0.6892189932537623,0.6691951543850545
79,0.6611140011610461,0.6475772585740243,0.6515202919201744,0.6598964105579807,0.6798302158490338,0.6680538906354843,0.6702327369778119,0.6612308597018977,0.6847458138254963,0.6566658373479897
80,0.650786817812216,0.6511296057141946,0.6520423781508585,0.6589818402130068,0.6661724143428835,0.6499178903397587,0.6481003172781046,0.6491207091723665,0.6649367835334258,0.649686707801215
81,0.6800706491495487,0.677969724097328,0.6750260095327962,0.6848773721097159,0.696636100425024,0.683054688571129,0.6841676546256643,0.6724411861959949,0.6985716935633464,0.6814013694321454
82,0.6466841468334006,0.6384267849939492,0.6407704719645018,0.6580153287615974,0.666865671641791,0.6507220653489311,0.6527148043565953,0.6467204517950786,0.6709560306575232,0.6361516740621218
83,0.6554663991975928,0.6457693392678034,0.6458751253761283,0.6611553410230692,0.6732071213640923,0.6566261283851554,0.661029964894684,0.6563283600802408,0.6728858450351053,0.6570727808425276
84,0.6943574620739975,0.692544766363664,0.6959345453439941,0.6936430243516858,0.7040935761408202,0.6828200528987931,0.6839829142978749,0.694577873711732,0.6939090383972274,0.6968883957072933
85,0.659136104462903,0.6594968675207659,0.6523783964522033,0.6579526256511333,0.6650710967196959,0.6571695058426017,0.6575038716035478,0.6602139940870055,0.667895607489793,0.6673280656060819
86,0.6553178706516496,0.644791287644804,0.6463778907909322,0.6582837607994787,0.6635893617201317,0.6559059715511478,0.6563036800731107,0.6556690388146593,0.664731715985344,0.6563417585486178
87,0.6612117017835516,0.6549756651647021,0.6577852667052815,0.6624792194799041,0.6585375027268556,0.6648788523887255,0.6646456592220376,0.6612530747647382,0.6616291927755252,0.6563221676433197
88,0.6349453978159126,0.6236328141650256,0.6244980946778855,0.6405548025199697,0.6514326146816365,0.6356103424464847,0.6365566098053759,0.6354313188920999,0.6529841521529713,0.6394465614690161
89,0.6551812543746847,0.6369784968990607,0.6331776081259258,0.6516123256230365,0.6671414386404702,0.657553757752348,0.659914052707828,0.6535493952761545,0.6688017840574284,0.6465051356762652
90,0.6638433129944822,0.657767202872741,0.6564388520713514,0.667321110559659,0.6827066242372931,0.6694012203310659,0.672065220564622,0.6633652526785975,0.6871952821650659,0.6615807374536536
91,0.6743911659867224,0.6723845687269947,0.6701079324985667,0.6631160004320623,0.6648857942884681,0.677747958089952,0.6777645758726413,0.6715910696035828,0.6692895067011209,0.677324204631376
92,0.6335842437350454,0.6315704323095395,0.6338396955014944,0.6477916194790487,0.6523556910396036,0.6370626452881921,0.640213217074396,0.629220276058209,0.654544061172183,0.6293607745297559
93,0.6526301478222178,0.6377861274534039,0.6405670638255797,0.6572980010217366,0.6777162538521119,0.6535241673670507,0.6541174337931148,0.6528485028262553,0.6749476771971458,0.6499274896590366
94,0.65919785829495,0.6562214203761286,0.6539849349008131,0.6608939290643343,0.6749696536357439,0.6638620529107567,0.665125791915396,0.659206172367349,0.6775303879346182,0.6592976271637373
95,0.6429024081115335,0.6211676372912355,0.6245046606022685,0.6421764451075709,0.6598803163754793,0.6501981357590926,0.6526206863358521,0.6424732476616771,0.6668591872423032,0.648060355200462
96,0.6689690271920896,0.6595010744349119,0.6642067762105569,0.6792367472896773,0.6901992147738839,0.6727820593605093,0.6732990806714815,0.6661173315237587,0.6914756111353465,0.6663677637212608
97,0.6544980391847427,0.6420466650359417,0.6493218025297278,0.6639943818894842,0.6658881270071726,0.662581963655875,0.6661879699841399,0.654675577789526,0.6721453765002012,0.6484775078314251
98,0.673197729997117,0.659442665736006,0.6364012260443379,0.6640744730892372,0.684414973521691,0.6778826457065688,0.6798173072546014,0.6729435685780617,0.6864861994142907,0.6747606330516062
99,0.6755079304140978,0.6588830423883832,0.6637233425923835,0.6814962022838991,0.6834835106102692,0.678138855641622,0.6809767921531432,0.6759257168236189,0.68154889606528,0.6651272554820352
